"ABILITA_FEEDBACK__C","ALBERO__C","CONSIDERARE__C","CREATEDBYID","CREATEDDATE","DATA_ORA_FINE_ANALISI__C","DATA_ORA_FINE__C","DATA_ORA_INIZIO_ANALISI__C","DATA_ORA_INIZIO__C","DATA_ORA_NOTIFICA__C","DATA_ORA_ULTIMA_NOTIFICA__C","DESCRIZIONE_EN__C","DESCRIZIONE_IT__C","DOMANDA_EN__C","DOMANDA_IT__C","DOMANDA_NON_VISIBILE__C","DOMANDA_PADRE__C","ETICHETTA_EN__C","ETICHETTA_IT__C","ETICHETTA_RAGGRUPPAMENTO_GENITORE__C","ETICHETTA_RAGGRUPPAMENTO__C","FREQUENZA__C","GRUPPO_RAGGRUPPAMENTO__C","ID","INDICE__C","INSIEME_OPZIONI_DOMANDA__C","ISDELETED","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","NAME","NOTIFICA_RISULTATO__C","OBBLIGATORIA_PER_RISULTATI__C","OBBLIGATORIA__C","ORDINE_RISULTATI_DEALER_RAGGRUPPAMENTO__C","ORDINE__C","OWNERID","PAGINA__C","PARTECIPAZIONE_EVENTO__C","PARTECIPAZIONE_WORKSHOP__C","PRIORITA__C","QUESTIONARIO__C","RAGG_VISUALIZZABILE_DA_DEALER_IN__C","RAGG_VISUALIZZABILE_DA_MANAGER_IN__C","RAGGRUPPAMENTO__C","RANGE_VALUTAZIONE__C","RISULTATO_NON_VISIBILE__C","SEZIONE__C","SUGGERIMENTO__C","SYSTEMMODSTAMP","TESTO_EN__C","TESTO_IT__C","TIPOLOGIA__C","URL_COVER__C","VISIBILE__C","WORKSHOP__C"
"true","","false","0050E000005VHptQAG","2019-09-09T09:43:22.000Z","2020-02-28T21:00:00.000Z","2020-02-28T21:00:00.000Z","2020-02-16T07:00:00.000Z","2020-02-20T07:00:00.000Z","2020-02-20T07:00:00.000Z","","","","","Come valuti le politiche del marchio di questo mese?","false","","","Politiche mese TMI","Business con TMI","Competitività campagne","15 gg","Toyota","a0X0E000003dIMHUA2","","a4m0E000000DaDJQA0","false","0050E000000SMCWQA4","2020-02-20T10:34:17.000Z","","","DTMI-000024","2019-10-31T21:00:00.000Z","","true","5.0","5.0","0050E000005VHptQAG","","","","1.0","a0W0E000004978VUAQ","More Results","Business Dashboard","a4r0E000000DGmLQAW","9.0","false","","","2020-02-20T10:34:17.000Z","","","Radio con commento","","false",""
"true","","false","0050E000005VHptQAG","2019-09-09T09:43:22.000Z","2020-02-28T21:00:00.000Z","2020-02-28T21:00:00.000Z","2020-02-16T07:00:00.000Z","2020-02-20T07:00:00.000Z","2020-02-20T07:00:00.000Z","","","","","Quanto sei soddisfatto del business sviluppato con il marchio in questo periodo?","false","","","Soddisfazione nel business con TMI","Business con TMI","Risultati","15 gg","Toyota","a0X0E000003dIMIUA2","","a4m0E000000DaDKQA0","false","0050E000000SMCWQA4","2020-02-20T10:34:17.000Z","","","DTMI-000025","2019-10-31T21:00:00.000Z","","true","6.0","6.0","0050E000005VHptQAG","","","","1.0","a0W0E000004978VUAQ","","Business Dashboard","a4r0E000000DGmMQAW","9.0","false","","","2020-02-20T10:34:17.000Z","","","Radio con commento","","false",""
"true","","false","0050E000005VHptQAG","2019-09-09T09:43:22.000Z","2020-02-28T22:00:00.000Z","2020-02-28T21:00:00.000Z","2020-02-01T07:00:00.000Z","2020-02-22T07:00:00.000Z","2020-02-22T07:00:00.000Z","","","","","Il servizio ricambi del marchio è efficiente?","false","","","Servizio ricambi: efficienza","","Ricambi","Trim.","TMI","a0X0E000003dIMJUA2","","a4m0E000000DaDKQA0","false","0050E000000SMCWQA4","2020-02-20T10:34:17.000Z","","","DTMI-000026","","","false","20.0","20.0","0050E000005VHptQAG","","","","2.0","a0W0E000004978VUAQ","","Business Insight","a4r0E000000DGn6QAG","9.0","false","","","2020-02-20T10:34:17.000Z","","","Radio","","false",""
"true","","false","0050E000005VHptQAG","2019-09-09T09:43:22.000Z","2020-02-28T22:00:00.000Z","2020-02-28T21:00:00.000Z","2020-02-01T07:00:00.000Z","2020-02-22T07:00:00.000Z","2020-02-22T07:00:00.000Z","","","","","La formazione messa a disposizione dal marchio è utile per migliorare il tuo business?","false","","","Formazione: utilità","","Formazione","Trim.","Toyota","a0X0E000003dIMKUA2","","a4m0E000000DaDKQA0","false","0050E000000SMCWQA4","2020-02-20T10:34:17.000Z","","","DTMI-000027","","","false","21.0","21.0","0050E000005VHptQAG","","","","2.0","a0W0E000004978VUAQ","Dealer Insight","Business Insight","a4r0E000000DGmbQAG","9.0","false","","","2020-02-20T10:34:17.000Z","","","Radio","","false",""
"true","","false","0050E000005VHptQAG","2019-09-09T09:43:22.000Z","2020-02-28T21:00:00.000Z","2020-02-28T21:00:00.000Z","2020-02-01T07:00:00.000Z","2020-02-22T07:00:00.000Z","2020-02-22T07:00:00.000Z","","","","","I Lead trasferiti dal marchio sono efficaci per generare nuovo business?","false","","","Lead TMI: qualità","","Gestione Lead","Mens.","Toyota","a0X0E000003dIMLUA2","","a4m0E000000DaDKQA0","false","0050E000000SMCWQA4","2020-02-20T10:34:17.000Z","","","DTMI-000029","","","false","23.0","23.0","0050E000005VHptQAG","","","","3.0","a0W0E000004978VUAQ","More Results","More Results","a4r0E000000DGmdQAG","9.0","false","","","2020-02-20T10:34:17.000Z","","","Radio","","false",""
"true","","false","0050E000005VHptQAG","2019-09-09T09:43:22.000Z","2020-04-15T21:00:00.000Z","2020-04-15T21:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-01T07:00:00.000Z","","","","","Quanto ti senti appagato dal tuo lavoro di questo periodo?","false","","","Gratificazione lavorativa","Motivazione Dealer","Gratificazione lavorativa","15 gg","Toyota","a0X0E000003dIMMUA2","","a4m0E000000DaDFQA0","false","0050E000000SMCWQA4","2020-02-20T10:34:17.000Z","","","DTMI-000030","2019-12-15T21:00:00.000Z","","true","2.0","1.0","0050E000005VHptQAG","","","","1.0","a0W0E000004978VUAQ","Dealer Insight","Motivation Dashboard","a4r0E000000DGmIQAW","9.0","false","","","2020-02-20T10:34:17.000Z","","","Radio con commento","","false",""
"true","","false","0050E000005VHptQAG","2019-09-09T09:43:22.000Z","2020-04-15T21:00:00.000Z","2020-04-15T21:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-01T07:00:00.000Z","","","","","Come valuti la qualità della relazione con il personale del marchio (management e zone manager)?","false","","","Relazione con personale TMI","Business con TMI","Relazione con TMI","15 gg","Toyota","a0X0E000003dIMPUA2","","a4m0E000000DaDIQA0","false","0050E000000SMCWQA4","2020-02-20T10:34:17.000Z","","","DTMI-000033","2019-12-15T21:00:00.000Z","","true","4.0","4.0","0050E000005VHptQAG","","","","1.0","a0W0E000004978VUAQ","","Business Dashboard","a4r0E000000DGmKQAW","9.0","false","","","2020-02-20T10:34:17.000Z","","","Radio con commento","","false",""
"true","","false","0050E000005VHptQAG","2019-09-09T09:43:22.000Z","2020-04-15T21:00:00.000Z","2020-04-15T21:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-01T07:00:00.000Z","","","","","Il tuo team è pronto ad affrontare le sfide di questo periodo?","false","","","Team pronto alle sfide","Motivazione Dealer","Allineamento Team","15 gg","Toyota","a0X0E000003dIMNUA2","","a4m0E000000DaDGQA0","false","0050E000000SMCWQA4","2020-02-20T10:34:17.000Z","","","DTMI-000031","2019-12-15T21:00:00.000Z","","true","1.0","2.0","0050E000005VHptQAG","","","","1.0","a0W0E000004978VUAQ","Dealer Insight","Motivation Dashboard","a4r0E000000DGmHQAW","9.0","false","","","2020-02-20T10:34:17.000Z","","","Radio con commento","","false",""
"true","","false","0050E000005VHptQAG","2019-09-09T09:43:22.000Z","2020-04-15T21:00:00.000Z","2020-04-15T21:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-01T07:00:00.000Z","","","","","Quanto ti senti allineato verso le strategie del marchio?","false","","","Allineamento vs TMI","Motivazione Dealer","Ingaggio vs TMI","15 gg","Toyota","a0X0E000003dIMOUA2","","a4m0E000000DaDFQA0","false","0050E000000SMCWQA4","2020-02-20T10:34:17.000Z","","","DTMI-000032","2019-12-15T21:00:00.000Z","","true","3.0","3.0","0050E000005VHptQAG","","","","1.0","a0W0E000004978VUAQ","Dealer Insight","Motivation Dashboard","a4r0E000000DGmJQAW","9.0","false","","","2020-02-20T10:34:17.000Z","","","Radio con commento","","false",""
"true","","false","0050E000005VHptQAG","2019-09-09T09:43:22.000Z","2020-04-15T21:00:00.000Z","2020-04-15T21:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-01T07:00:00.000Z","","","","","Come valuti le politiche del marchio di questo mese?","false","","","Politiche mese TMI","Business con TMI","Competitività campagne","15 gg","Toyota","a0X0E000003dIMQUA2","","a4m0E000000DaDJQA0","false","0050E000000SMCWQA4","2020-02-20T10:34:17.000Z","","","DTMI-000034","2019-12-15T21:00:00.000Z","","true","5.0","5.0","0050E000005VHptQAG","","","","1.0","a0W0E000004978VUAQ","More Results","Business Dashboard","a4r0E000000DGmLQAW","9.0","false","","","2020-02-20T10:34:17.000Z","","","Radio con commento","","false",""
"true","","false","0050E000005VHptQAG","2019-09-09T09:43:22.000Z","2020-04-15T21:00:00.000Z","2020-04-15T21:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-01T07:00:00.000Z","","","","","Quanto sei soddisfatto del business sviluppato con il marchio in questo periodo?","false","","","Soddisfazione nel business con TMI","Business con TMI","Risultati","15 gg","Toyota","a0X0E000003dIMRUA2","","a4m0E000000DaDKQA0","false","0050E000000SMCWQA4","2020-02-20T10:34:17.000Z","","","DTMI-000035","2019-12-15T21:00:00.000Z","","true","6.0","6.0","0050E000005VHptQAG","","","","1.0","a0W0E000004978VUAQ","","Business Dashboard","a4r0E000000DGmMQAW","9.0","false","","","2020-02-20T10:34:17.000Z","","","Radio con commento","","false",""
"true","","false","0050E000005VHptQAG","2019-09-09T09:43:22.000Z","2020-04-28T07:00:00.000Z","2020-04-28T07:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-07T07:00:00.000Z","2020-04-07T07:00:00.000Z","","","","","Nel percorso di innovazione a 360° che richiede il mercato oggi, quanto ritieni di essere al passo?","false","","","Innovazione a 360°","","Apertura all'innovazione","Trim.","TMI","a0X0E000003dIMSUA2","","a4m0E000000DaDFQA0","false","0050E000000SMCWQA4","2020-02-20T10:34:17.000Z","","","DTMI-000036","","","false","7.0","7.0","0050E000005VHptQAG","","","","2.0","a0W0E000004978VUAQ","Dealer Insight","Motivation Insight","a4r0E000000DGn4QAG","9.0","false","","","2020-02-20T10:34:17.000Z","","","Radio","","false",""
"true","","false","0050E000005VHptQAG","2019-09-09T09:43:22.000Z","2020-04-28T21:00:00.000Z","2020-04-28T21:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-07T07:00:00.000Z","2020-04-07T07:00:00.000Z","","","","","Sei soddisfatto dell'organizzazione della tua azienda in questo periodo, in termini di persone e processi?","false","","","Organizzazione aziendale","","Organizzazione Dealer","Mens.","Toyota","a0X0E000003dIMTUA2","","a4m0E000000DaDFQA0","false","0050E000000SMCWQA4","2020-02-20T10:34:17.000Z","","","DTMI-000037","","","false","8.0","8.0","0050E000005VHptQAG","","","","2.0","a0W0E000004978VUAQ","Dealer Insight","Motivation Insight","a4r0E000000DGmOQAW","9.0","false","","","2020-02-20T10:34:17.000Z","","","Radio","","false",""
"true","","false","0050E000005VHptQAG","2019-09-09T09:43:22.000Z","2020-04-28T21:00:00.000Z","2020-04-28T21:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-07T07:00:00.000Z","2020-04-07T07:00:00.000Z","","","","","Sei soddisfatto della tua azienda, del suo operato, della sua solidità?","false","","","Solidità aziendale","","Stato dell'azienda","Mens.","TMI","a0X0E000003dIMUUA2","","a4m0E000000DaDFQA0","false","0050E000000SMCWQA4","2020-02-20T10:34:17.000Z","","","DTMI-000038","","","false","9.0","9.0","0050E000005VHptQAG","","","","2.0","a0W0E000004978VUAQ","Dealer Insight","Motivation Insight","a4r0E000000DGn5QAG","9.0","false","","","2020-02-20T10:34:17.000Z","","","Radio","","false",""
"true","","false","0050E000005VHptQAG","2019-09-09T09:43:22.000Z","2020-04-28T21:00:00.000Z","2020-04-28T21:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-25T07:00:00.000Z","2020-04-25T07:00:00.000Z","","","","","Il tuo team è pronto per interpretare al meglio la strategia del marchio di questo periodo a livello locale?","false","","","Strategia locale","","Allineamento strategico vs TMI","Mens.","Toyota","a0X0E000003dIMVUA2","","a4m0E000000DaDKQA0","false","0050E000000SMCWQA4","2020-02-20T10:34:17.000Z","","","DTMI-000039","","","false","10.0","10.0","0050E000005VHptQAG","","","","2.0","a0W0E000004978VUAQ","Dealer Insight","Motivation Insight","a4r0E000000DGmQQAW","9.0","false","","","2020-02-20T10:34:17.000Z","","","Radio","","false",""
"true","","false","0050E000005VHptQAG","2019-09-09T09:43:22.000Z","2020-04-28T21:00:00.000Z","2020-04-28T21:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-25T07:00:00.000Z","2020-04-25T07:00:00.000Z","","","","","Quanta fiducia riponi verso il management TMI e le scelte strategiche per il futuro del brand?","false","","","Fiducia in TMI","","Fiducia nel Management TMI","Mens.","Toyota","a0X0E000003dIMWUA2","","a4m0E000000DaLoQAK","false","0050E000000SMCWQA4","2020-02-20T10:34:17.000Z","","","DTMI-000040","2019-12-31T21:00:00.000Z","","false","11.0","11.0","0050E000005VHptQAG","","","","2.0","a0W0E000004978VUAQ","Dealer Insight","Motivation Insight","a4r0E000000DGmRQAW","9.0","false","","","2020-02-20T10:34:17.000Z","","","Radio","","false",""
"true","","false","0050E000005VHptQAG","2019-09-09T09:43:22.000Z","2020-04-28T21:00:00.000Z","2020-04-28T21:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-12T07:00:00.000Z","2020-04-12T07:00:00.000Z","","","","","Ritieni coerenti gli obiettivi di vendita del mese rispetto al tuo potenziale?","false","","","Obiettivi S: coerenza","","Obiettivi di vendita","Mens.","Toyota","a0X0E000003dIMXUA2","","a4m0E000000DaDLQA0","false","0050E000000SMCWQA4","2020-02-20T10:34:17.000Z","","","DTMI-000041","2019-12-31T21:00:00.000Z","","false","12.0","12.0","0050E000005VHptQAG","","","","2.0","a0W0E000004978VUAQ","","Business Insight","a4r0E000000DGmSQAW","9.0","false","","","2020-02-20T10:34:17.000Z","","","Radio","","false",""
"true","","false","0050E000005VHptQAG","2019-09-09T09:43:22.000Z","2020-04-28T21:00:00.000Z","2020-04-28T21:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-12T07:00:00.000Z","2020-04-12T07:00:00.000Z","","","","","Ritieni coerenti gli obiettivi ricambi del mese rispetto al tuo potenziale?","false","","","Obiettivi A/S: coerenza","","Obiettivi post-vendita","Mens.","Toyota","a0X0E000003dIMYUA2","","a4m0E000000DaDJQA0","false","0050E000000SMCWQA4","2020-02-20T10:34:17.000Z","","","DTMI-000042","2019-12-31T21:00:00.000Z","","false","13.0","13.0","0050E000005VHptQAG","","","","2.0","a0W0E000004978VUAQ","","Business Insight","a4r0E000000DGmTQAW","9.0","false","","","2020-02-20T10:34:17.000Z","","","Radio","","false",""
"true","","false","0050E000005VHptQAG","2019-09-09T09:43:22.000Z","2020-04-28T21:00:00.000Z","2020-04-28T21:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-15T07:00:00.000Z","2020-04-15T07:00:00.000Z","","","","","La strategia di marketing del marchio sul nuovo di questo periodo è efficace?","false","","","Campagne marketing: efficacia","","Comunicazione vendita","Mens.","Toyota","a0X0E000003dIMZUA2","","a4m0E000000DaDKQA0","false","0050E000000SMCWQA4","2020-02-20T10:34:17.000Z","","","DTMI-000043","2019-12-31T21:00:00.000Z","","false","14.0","14.0","0050E000005VHptQAG","","","","2.0","a0W0E000004978VUAQ","","Business Insight","a4r0E000000DGmUQAW","9.0","false","","","2020-02-20T10:34:17.000Z","","","Radio","","false",""
"true","","false","0050E000005VHptQAG","2019-09-09T09:43:22.000Z","2020-04-28T21:00:00.000Z","2020-04-28T21:00:00.000Z","2020-04-01T07:00:00.000Z","2020-04-15T07:00:00.000Z","2020-04-15T07:00:00.000Z","","","","","Le iniziative di marketing del marchio nel post-vendita di questo periodo sono efficaci?","false","","","Campagne post-vendita: efficacia","","Campagne Marketing Post-Vendita","Mens.","Toyota","a0X0E000003dIMaUAM","","a4m0E000000DaDKQA0","false","0050E000000SMCWQA4","2020-02-20T10:34:17.000Z","","","DTMI-000044","2019-12-31T21:00:00.000Z","","false","15.0","15.0","0050E000005VHptQAG","","","","2.0","a0W0E000004978VUAQ","","Business Insight","a4r0E000000DGmVQAW","9.0","false","","","2020-02-20T10:34:17.000Z","","","Radio","","false",""
